full_name,Buse Readability trend,Buse Readability pvalue,framework,Scalabrino Readability trend,Scalabrino Readability pvalue,FANIN trend,FANIN pvalue,FANOUT trend,FANOUT pvalue,CC trend,CC pvalue,CCM trend,CCM pvalue,CCS trend,CCS pvalue,EC trend,EC pvalue,KNTS trend,KNTS pvalue,NPATH trend,NPATH pvalue,NPLOG trend,NPLOG pvalue,PL trend,PL pvalue,LOC trend,LOC pvalue,DLOC trend,DLOC pvalue,Executable Line of Code trend,Executable Line of Code pvalue,CLOC trend,CLOC pvalue,BL trend,BL pvalue,NV trend,NV pvalue,AM trend,AM pvalue,NPRM trend,NPRM pvalue,NPM trend,NPM pvalue,PM trend,PM pvalue,LM trend,LM pvalue,STMT trend,STMT pvalue,DSTMT trend,DSTMT pvalue,ESTMT trend,ESTMT pvalue,CCR trend,CCR pvalue,WMC trend,WMC pvalue,NOC trend,NOC pvalue,DIT trend,DIT pvalue,LCOM trend,LCOM pvalue,CBO trend,CBO pvalue,RFC trend,RFC pvalue,NIV trend,NIV pvalue,questions trend,questions pvalue
spring-guides/gs-async-method,increasing,0.0,spring-guides,decreasing,4.440892098500626e-16,decreasing,0.0,decreasing,0.0,decreasing,0.0,decreasing,0.0,decreasing,0.0,decreasing,0.0,no trend,1.0,decreasing,0.0,no trend,1.0,no trend,0.8090349202561604,decreasing,0.0007139731102940861,decreasing,0.0,decreasing,0.00790283674824721,decreasing,0.0,no trend,0.8946951673370218,increasing,2.5351572105591913e-05,no trend,0.07197827362745945,decreasing,0.038378418069829,no trend,1.0,no trend,1.0,decreasing,0.038378418069829,decreasing,0.005709585053851107,decreasing,0.03535582046713559,decreasing,0.00790283674824721,decreasing,2.220446049250313e-16,decreasing,0.0,no trend,1.0,no trend,0.5059063827931256,decreasing,0.0,decreasing,0.0,no trend,0.07197827362745945,decreasing,0.0,increasing,0.0
spring-guides/gs-handling-form-submission,decreasing,0.0,spring-guides,increasing,0.0007682059532330143,decreasing,0.0,no trend,0.2790722951450366,decreasing,0.0,decreasing,0.0,decreasing,0.0,decreasing,0.0,no trend,1.0,decreasing,0.0,no trend,1.0,no trend,0.4982519711421618,no trend,0.7030633978448031,no trend,0.2920354494460897,no trend,0.7030633978448031,no trend,1.0,no trend,0.4711196421808279,no trend,1.0,decreasing,0.0,decreasing,0.0,no trend,1.0,no trend,1.0,decreasing,0.0,decreasing,0.0,decreasing,1.5492052085619434e-12,decreasing,0.0,no trend,1.0,decreasing,0.0,no trend,1.0,no trend,1.0,decreasing,0.0,no trend,0.7095878585285287,decreasing,0.0,no trend,0.5911486415615121,increasing,0.0
spring-guides/gs-spring-boot,decreasing,2.220446049250313e-16,spring-guides,decreasing,0.020082069291735394,no trend,0.5049216836879555,decreasing,7.754019648587018e-12,decreasing,0.0,decreasing,0.0,decreasing,0.0,decreasing,2.702060797332706e-12,no trend,1.0,decreasing,0.0,no trend,1.0,increasing,0.0,increasing,0.0,increasing,0.0,increasing,0.0,increasing,1.2162932883086341e-09,increasing,0.0,no trend,1.0,increasing,9.066008832547823e-09,increasing,7.390188461187108e-10,no trend,1.0,no trend,1.0,increasing,2.250355457533715e-09,no trend,0.6145277011831389,no trend,0.5677878582993077,decreasing,0.0,increasing,1.2162932883086341e-09,increasing,0.0,no trend,1.0,no trend,1.0,increasing,0.0,increasing,2.0819432844376706e-09,increasing,9.066008832547823e-09,increasing,7.390188461187108e-10,increasing,0.0
spring-guides/gs-messaging-stomp-websocket,decreasing,0.0,spring-guides,decreasing,0.0021030365844867394,decreasing,0.0,decreasing,1.7763568394002505e-14,decreasing,0.0,decreasing,0.0,decreasing,0.0,decreasing,0.0,increasing,4.536368691798742e-06,decreasing,0.0,no trend,1.0,increasing,0.010051641654246435,increasing,0.014477071890731441,increasing,0.019642467847151845,increasing,0.00011509802334175312,no trend,0.118674329906447,increasing,0.012697312549425188,no trend,1.0,increasing,0.010712466490400363,increasing,0.015291377603399159,no trend,1.0,decreasing,0.0006957155472888665,increasing,0.019647765253767213,increasing,0.010815231386342772,increasing,0.01655716572211907,increasing,0.009550510995470551,decreasing,0.0,increasing,0.014477071890731441,increasing,5.822709872926879e-06,increasing,0.0011562123944537372,increasing,0.0037966649136800257,increasing,0.0004721902344047013,increasing,0.010712466490400363,increasing,0.002735724831215647,increasing,0.0
spring-guides/getting-started-guides,decreasing,2.8926181594446376e-05,spring-guides,decreasing,0.0,decreasing,0.0,no trend,0.4965219219607193,decreasing,0.0,decreasing,0.0,decreasing,0.0,decreasing,0.0,no trend,1.0,decreasing,0.0,no trend,1.0,increasing,0.0,increasing,0.0,increasing,0.0,increasing,0.0,increasing,1.2758682998992299e-12,increasing,0.0,increasing,1.2758682998992299e-12,increasing,1.2758682998992299e-12,increasing,1.2758682998992299e-12,no trend,1.0,no trend,1.0,increasing,1.2758682998992299e-12,increasing,0.0,increasing,0.0,increasing,1.2758682998992299e-12,increasing,1.2758682998992299e-12,increasing,4.901634653720066e-12,no trend,1.0,no trend,1.0,increasing,1.2758682998992299e-12,increasing,0.0,increasing,1.2758682998992299e-12,increasing,0.0,increasing,2.034905577374957e-11
spring-guides/gs-rest-service-cors,no trend,0.19626372063685338,spring-guides,decreasing,0.00021335106346387356,increasing,1.2686871318834392e-05,increasing,6.487647974395827e-09,no trend,0.8795413251055033,no trend,0.8795413251055033,no trend,0.8795413251055033,no trend,0.8795413251055033,no trend,1.0,no trend,0.8795413251055033,no trend,1.0,decreasing,2.0459766547631375e-08,decreasing,3.7864434032641725e-08,decreasing,6.59419185922161e-11,decreasing,7.403603818900706e-08,increasing,2.3211470523420985e-09,decreasing,2.4451320079776906e-07,no trend,0.727341720608498,decreasing,2.287531941647103e-09,decreasing,3.843592111252292e-13,increasing,1.99291498859111e-08,no trend,1.0,decreasing,4.223909666478676e-09,decreasing,3.455502550764322e-11,decreasing,3.880007426459997e-11,decreasing,4.718898605204913e-10,increasing,3.5899385549376106e-05,decreasing,4.223909666478676e-09,no trend,1.0,decreasing,0.0,decreasing,0.0,decreasing,6.843481716867217e-07,decreasing,2.287531941647103e-09,increasing,0.00011726861959449053,increasing,0.0
spring-guides/gs-consuming-web-service,no trend,0.7339867461357059,spring-guides,decreasing,2.0565688187978992e-06,decreasing,1.1600553850854567e-09,decreasing,0.0,decreasing,0.0,decreasing,0.0,decreasing,0.0,decreasing,6.727951529228449e-13,decreasing,0.0,decreasing,0.0,no trend,1.0,decreasing,0.0,decreasing,0.0,decreasing,0.0,decreasing,0.0,increasing,1.761575606917809e-05,decreasing,0.0,no trend,0.3151447280139683,decreasing,2.388977904388412e-12,decreasing,0.0,no trend,1.0,no trend,1.0,decreasing,6.058642476602927e-11,decreasing,0.0,decreasing,0.0,decreasing,0.0,increasing,2.439951582999811e-07,decreasing,0.0,no trend,1.0,decreasing,2.973177259946169e-13,no trend,1.0,decreasing,0.0,decreasing,2.388977904388412e-12,no trend,1.0,increasing,0.0
spring-guides/gs-accessing-data-rest,increasing,1.1073578320974775e-07,spring-guides,decreasing,0.0,decreasing,0.0,increasing,0.0007289179254570399,decreasing,0.0,decreasing,0.0,decreasing,0.0,decreasing,0.0,no trend,1.0,decreasing,0.0,no trend,1.0,increasing,0.0007289179254570399,increasing,0.0009630957424850983,increasing,0.0007289179254570399,increasing,0.0005966452955448176,no trend,1.0,increasing,0.0009630957424850983,no trend,0.3759813355657142,increasing,0.0013656564790724968,increasing,0.0017778511749184656,no trend,1.0,no trend,1.0,increasing,0.0013656564790724968,increasing,0.001264600191041687,increasing,0.0010414466210937334,increasing,0.0007289179254570399,no trend,1.0,increasing,0.0013656564790724968,no trend,1.0,no trend,1.0,no trend,0.06574176463691161,increasing,0.004223793894235328,increasing,0.0013656564790724968,no trend,0.07638879013107314,increasing,0.0
spring-guides/gs-accessing-neo4j-data-rest,no trend,0.5215880645846336,spring-guides,no trend,0.7701793334182769,decreasing,4.3444137176607e-11,increasing,0.02111516701434235,decreasing,0.0,decreasing,0.0,decreasing,0.0,decreasing,0.0,no trend,1.0,decreasing,0.0,no trend,1.0,increasing,0.00012057530405251704,increasing,0.0008316215671650973,increasing,0.0018812416479092597,increasing,0.0007214962832609029,no trend,1.0,increasing,0.0001567333337624266,no trend,1.0,no trend,0.5728562132488371,no trend,0.5158012346528673,no trend,1.0,no trend,1.0,no trend,0.5728562132488371,increasing,0.0021459385654307717,increasing,0.0006741284097901978,increasing,0.0007409760292167444,no trend,1.0,no trend,0.5728562132488371,no trend,1.0,decreasing,3.774758283725532e-15,no trend,0.0652259401121158,no trend,0.8597568774728834,no trend,0.5728562132488371,decreasing,0.029458760519497362,no trend,0.09032889420443446
spring-guides/gs-accessing-mongodb-data-rest,no trend,0.14671776363992883,spring-guides,decreasing,0.0,decreasing,0.0,increasing,0.001218073419109622,decreasing,0.0,decreasing,0.0,decreasing,0.0,decreasing,0.0,no trend,1.0,decreasing,0.0,no trend,1.0,increasing,0.001218073419109622,increasing,0.001218073419109622,increasing,0.001218073419109622,increasing,0.001218073419109622,no trend,1.0,increasing,0.001218073419109622,no trend,1.0,increasing,0.001218073419109622,increasing,0.001218073419109622,no trend,1.0,no trend,1.0,increasing,0.001218073419109622,increasing,0.001218073419109622,increasing,0.001218073419109622,increasing,0.001218073419109622,no trend,1.0,increasing,0.001218073419109622,no trend,1.0,no trend,1.0,no trend,0.06462782481557428,increasing,0.001069798846558223,increasing,0.001218073419109622,no trend,0.06356761105328634,increasing,2.8733142309889104e-08
spring-guides/gs-producing-web-service,increasing,2.220446049250313e-16,spring-guides,decreasing,0.0,decreasing,3.727753661308952e-09,decreasing,0.005183518202023452,decreasing,0.0,decreasing,0.0,decreasing,0.0,decreasing,0.0,no trend,1.0,decreasing,0.0,no trend,1.0,decreasing,3.390621117205228e-13,decreasing,8.282263763703668e-13,no trend,0.08067584533086114,decreasing,5.92170756874566e-11,no trend,0.3426796888681791,decreasing,1.4774581558185673e-10,decreasing,1.717553011748585e-05,decreasing,0.00048816707477672416,decreasing,0.00048816707477672416,no trend,1.0,no trend,1.0,decreasing,0.00048816707477672416,decreasing,1.944311378565544e-11,decreasing,9.606822914953739e-08,decreasing,1.3867573755987905e-11,no trend,0.32246514535531845,decreasing,4.1966430330830917e-13,no trend,1.0,decreasing,1.550437472341848e-05,no trend,0.973138654678197,no trend,0.32826741197876474,decreasing,0.00048816707477672416,no trend,0.6760133025254571,increasing,8.149037000748649e-14
spring-guides/quoters,decreasing,0.0,spring-guides,decreasing,2.5757174171303632e-14,decreasing,1.0704995490051772e-07,increasing,0.0008012029469768311,decreasing,1.0704995490051772e-07,decreasing,1.0704995490051772e-07,decreasing,1.0704995490051772e-07,decreasing,1.0704995490051772e-07,decreasing,9.000083586618857e-06,decreasing,1.0704995490051772e-07,no trend,1.0,decreasing,1.0704995490051772e-07,decreasing,1.0704995490051772e-07,decreasing,1.0704995490051772e-07,decreasing,0.0008012029469768311,no trend,1.0,decreasing,1.0704995490051772e-07,increasing,6.461498003318411e-14,decreasing,1.0704995490051772e-07,decreasing,1.0704995490051772e-07,increasing,6.461498003318411e-14,decreasing,3.88267928919106e-09,decreasing,1.0704995490051772e-07,decreasing,1.0704995490051772e-07,decreasing,1.0704995490051772e-07,decreasing,9.000083586618857e-06,no trend,1.0,decreasing,9.000083586618857e-06,no trend,1.0,no trend,1.0,decreasing,1.5535711828107424e-08,decreasing,1.5535711828107424e-08,decreasing,1.0704995490051772e-07,decreasing,0.0,increasing,1.0548426510048614e-07
spring-guides/tut-rest,increasing,6.8170271012579775e-06,spring-guides,decreasing,5.413467896175916e-09,decreasing,5.551115123125783e-15,decreasing,0.0,decreasing,1.609823385706477e-13,decreasing,1.609823385706477e-13,decreasing,1.609823385706477e-13,decreasing,8.659739592076221e-15,increasing,1.1337732139793388e-06,decreasing,3.0586644328423063e-12,increasing,1.1293477264473495e-10,decreasing,0.014568308726027768,decreasing,0.00017562848808894138,decreasing,4.154454558147336e-12,decreasing,3.7396008072398956e-06,no trend,0.07115935065489887,increasing,0.0018777914602101653,increasing,2.731148640577885e-13,increasing,1.2798560389271074e-07,decreasing,4.004284199221608e-05,decreasing,1.2855436427816613e-05,decreasing,5.789759782715009e-10,no trend,0.6788948594060793,decreasing,0.004289721533470514,decreasing,3.605404863549211e-11,decreasing,0.002220722237892492,no trend,0.19370111277594626,no trend,0.7378638390900902,no trend,1.0,decreasing,0.0,decreasing,0.0,decreasing,3.801403636316536e-13,increasing,1.2798560389271074e-07,decreasing,0.0,increasing,5.617728504603292e-14
spring-guides/gs-spring-boot-docker,increasing,1.9899792924604753e-10,spring-guides,decreasing,1.2661718784556797e-08,increasing,4.440892098500626e-16,increasing,0.0053407573976160805,increasing,7.622712556720757e-07,increasing,7.622712556720757e-07,increasing,8.949086121035066e-07,decreasing,4.9716229133522916e-08,increasing,2.3106971891451167e-09,increasing,7.622712556720757e-07,increasing,2.3106971891451167e-09,no trend,0.755666412556582,increasing,6.956657472301231e-13,increasing,4.440892098500626e-16,increasing,7.622712556720757e-07,no trend,0.5083001058890484,increasing,7.622712556720757e-07,increasing,2.3106971891451167e-09,increasing,0.00018124490028759155,decreasing,2.3106971891451167e-09,increasing,2.3106971891451167e-09,increasing,2.3106971891451167e-09,increasing,2.3106971891451167e-09,increasing,1.6342482922482304e-13,increasing,8.300460385690656e-08,increasing,0.005075175708574742,decreasing,0.0034750488082482267,increasing,7.622712556720757e-07,no trend,1.0,no trend,1.0,no trend,1.0,increasing,1.6342482922482304e-13,increasing,0.00018124490028759155,no trend,0.4136426193376934,increasing,0.0
spring-guides/gs-crud-with-vaadin,decreasing,5.458492829291117e-06,spring-guides,decreasing,0.0,decreasing,0.0,decreasing,2.220446049250313e-16,no trend,0.06965432193909749,no trend,0.06965432193909749,no trend,0.08428870954413936,no trend,0.07455665574781212,decreasing,4.8836490407211386e-12,no trend,0.07386785976476329,decreasing,2.077804595046473e-11,no trend,0.17461150751581833,decreasing,0.00017790444731491384,no trend,0.22047539529434967,decreasing,9.698183589534892e-09,decreasing,8.833409559372285e-10,no trend,0.17538701012136215,increasing,7.785359024126137e-10,no trend,0.35164160143015044,no trend,0.09551705516469089,increasing,4.224350869108662e-09,decreasing,0.0,no trend,0.35662122314867206,no trend,0.17461150751581833,no trend,0.16274689712127688,decreasing,2.174403889165788e-06,decreasing,2.6645352591003757e-15,no trend,0.13986480741504637,no trend,1.0,decreasing,4.980005758548067e-05,no trend,0.08295887843374117,decreasing,0.0,no trend,0.35164160143015044,no trend,0.06432484757579937,increasing,3.8458125573015423e-13
spring-guides/tut-spring-boot-oauth2,increasing,5.995204332975845e-15,spring-guides,decreasing,2.060152048954933e-11,increasing,8.020251129892131e-13,increasing,5.869749131193203e-12,increasing,5.869749131193203e-12,increasing,5.869749131193203e-12,increasing,7.867833510566413e-05,increasing,9.747758156208874e-14,increasing,0.0,increasing,5.869749131193203e-12,no trend,1.0,decreasing,2.1276653632273934e-06,no trend,0.17359385265097615,decreasing,1.1379786002407855e-12,no trend,0.09746859846359812,decreasing,8.358301780919675e-06,no trend,0.06096646246793158,no trend,1.0,decreasing,0.0,no trend,0.06399664317075526,decreasing,0.0,increasing,0.023798292214247008,decreasing,0.0,decreasing,3.4861002973229915e-14,decreasing,5.417888360170764e-14,decreasing,4.596323321948148e-14,decreasing,7.583837060565202e-07,increasing,4.538867601100449e-06,no trend,1.0,increasing,0.03949140058907674,increasing,4.440892098500626e-16,increasing,0.0014477887838098003,decreasing,0.0,decreasing,9.652948250726823e-06,increasing,0.0
spring-guides/gs-service-registration-and-discovery,no trend,0.5365881035982785,spring-guides,no trend,0.36874138777373755,decreasing,0.0,decreasing,0.0,decreasing,0.0,decreasing,0.0,decreasing,6.8833827526759706e-15,decreasing,0.0,increasing,7.993490092061961e-09,decreasing,4.037437051351844e-12,decreasing,9.197031369145847e-06,decreasing,0.0005746687327905509,decreasing,7.550344048756763e-05,increasing,0.000939517498906639,decreasing,3.029636279627823e-07,increasing,1.78369676406831e-06,decreasing,5.364010629005378e-07,increasing,1.2712053631958042e-12,no trend,0.39672769839949673,decreasing,2.6423307986078726e-14,increasing,7.993490092061961e-09,increasing,7.993490092061961e-09,decreasing,9.117375721068299e-08,decreasing,1.385850871837846e-07,decreasing,3.6888901058018675e-05,decreasing,2.294807027292123e-06,increasing,9.705890583333598e-05,no trend,0.17098565279851763,no trend,1.0,decreasing,2.6645352591003757e-14,no trend,0.3055242387428745,no trend,0.07825275460305825,no trend,0.39672769839949673,decreasing,1.0746958878371515e-13,increasing,0.0
spring-guides/gs-routing-and-filtering,decreasing,9.310833731790424e-06,spring-guides,decreasing,0.0,decreasing,2.531308496145357e-14,decreasing,5.329070518200751e-15,decreasing,0.0,decreasing,0.0,decreasing,0.0,decreasing,0.0,increasing,2.4868995751603507e-14,decreasing,3.301994522275642e-05,increasing,2.4868995751603507e-14,increasing,0.0,increasing,0.0,increasing,8.906411164133488e-10,increasing,0.0,increasing,0.0,increasing,8.906411164133488e-10,increasing,0.0,increasing,0.0,increasing,0.0008614468965142397,increasing,2.4868995751603507e-14,increasing,2.4868995751603507e-14,increasing,0.0008614468965142397,increasing,0.0,increasing,0.0,increasing,0.0,increasing,0.0,increasing,0.0,no trend,1.0,no trend,0.5641415288691087,increasing,0.0008614468965142397,increasing,0.0,increasing,0.0,increasing,0.002086746187436317,increasing,0.0
